lon,lat,name,county,gpm,datetime
101.9222,25.7039,T9154,元谋县,4.301999853923917,2016-01-01
101.8717,25.7225,56763,元谋县,4.301999853923917,2016-01-01
101.8869,25.7436,T9456,元谋县,4.301999853923917,2016-01-01
101.8619,25.7044,T9457,元谋县,2.961999973282218,2016-01-01
101.9622,25.7042,T9159,元谋县,2.5319999493658543,2016-01-01
101.9717,25.7069,T9160,元谋县,2.5319999493658543,2016-01-01
101.9222,26.0764,T9151,元谋县,0.40900000277906656,2016-01-01
101.7881,25.7558,T9156,元谋县,2.961999973282218,2016-01-01
101.7944,25.6922,T9473,元谋县,2.961999973282218,2016-01-01
101.7433,25.7689,T9474,元谋县,3.4609999442473054,2016-01-01
101.6647,25.7069,T9463,元谋县,1.5999999875202775,2016-01-01
101.7111,25.6789,T9461,元谋县,1.7819999624043703,2016-01-01
101.6811,25.6978,T9459,元谋县,1.5999999875202775,2016-01-01
101.6667,25.7153,T9157,元谋县,1.5999999875202775,2016-01-01
101.8756,25.9572,T9163,元谋县,0.5799999935552478,2016-01-01
101.8811,25.9567,T9152,元谋县,0.5799999935552478,2016-01-01
101.7494,25.8528,T9153,元谋县,1.6099999835714698,2016-01-01
101.7861,25.9681,T9475,元谋县,0.31899998988956213,2016-01-01
101.9364,25.4981,T9162,元谋县,14.328999768942595,2016-01-01
101.8964,25.6119,T9161,元谋县,4.052999868988991,2016-01-01
101.8664,25.6022,T9466,元谋县,2.571999926120043,2016-01-01
101.9233,25.575,T9472,元谋县,10.224999897181988,2016-01-01
101.8281,25.6339,T9467,元谋县,2.571999926120043,2016-01-01
101.8597,25.8164,T9155,元谋县,3.3199999118223786,2016-01-01
101.8883,25.8614,T9458,元谋县,3.16099997702986,2016-01-01
101.8936,25.7767,T9460,元谋县,4.301999853923917,2016-01-01
100.8422,25.19,T9573,南华县,7.872999779880047,2016-01-01
100.9581,25.1233,T9571,南华县,3.8419998437166214,2016-01-01
100.9622,25.1172,T9279,南华县,3.8419998437166214,2016-01-01
100.9211,25.2361,T9574,南华县,3.8419998437166214,2016-01-01
101.0064,25.1544,T9280,南华县,9.033999998122454,2016-01-01
100.9886,25.2353,T9632,南华县,9.033999998122454,2016-01-01
100.8036,24.9744,T9285,南华县,3.87299988232553,2016-01-01
100.8047,24.7794,T9287,南华县,36.24999971315265,2016-01-01
101.1433,25.2417,T9276,南华县,4.661999797448516,2016-01-01
101.144,25.242,T9634,南华县,4.661999797448516,2016-01-01
101.1431,25.2417,T9277,南华县,4.661999797448516,2016-01-01
101.0825,25.24,T9572,南华县,4.661999797448516,2016-01-01
100.8233,25.0364,T9284,南华县,3.87299988232553,2016-01-01
100.7656,25.1081,T9282,南华县,4.762999948114157,2016-01-01
101.285,25.0881,T9283,南华县,7.3809998612850904,2016-01-01
100.8519,24.8875,T9286,南华县,4.182999892160296,2016-01-01
101.27,25.3108,T9278,南华县,9.768999764695764,2016-01-01
101.2192,25.1781,T9281,南华县,4.661999797448516,2016-01-01
101.2617,25.2078,56767,南华县,7.3809998612850904,2016-01-01
101.9744,24.865,T9342,双柏县,45.28299931809306,2016-01-01
101.9353,24.8008,T9327,双柏县,42.48599909059703,2016-01-01
101.8528,24.8453,T9343,双柏县,33.719999143853784,2016-01-01
101.8308,24.7592,T9328,双柏县,45.10799911431968,2016-01-01
101.7494,24.7239,T9344,双柏县,42.553998379036784,2016-01-01
101.7022,24.4003,T9355,双柏县,51.780999056994915,2016-01-01
101.9297,24.3125,T9353,双柏县,44.98099907487631,2016-01-01
101.7797,24.4686,T9354,双柏县,39.12099979817867,2016-01-01
101.8556,24.3886,T9371,双柏县,46.84299862571061,2016-01-01
101.7772,24.3039,T9336,双柏县,52.14999895915389,2016-01-01
101.6575,24.7256,T9340,双柏县,44.82699877768755,2016-01-01
101.6236,24.6614,T9337,双柏县,41.55699860677123,2016-01-01
